Date,RMD.AX,TCL.AX,WOW.AX,TLS.AX,WDS.AX,GMG.AX,WES.AX,FMG.AX,NST.AX,MQG.AX,RIO.AX,NAB.AX,WBC.AX,ANZ.AX,CSL.AX,CBA.AX,BHP.AX
2018-06-08,526828.0,3188930.0,1920562.0,19261045.0,1955265.0,4053843.0,2478710.0,7919074.0,1800366.0,524901.0,1505205.0,3480523.0,2924991.0,2195165.0,260853.0,1568016.0,5774504.0
2018-06-11,526828.0,3188930.0,1920562.0,19261045.0,1955265.0,4053843.0,2478710.0,7919074.0,1800366.0,524901.0,1505205.0,3480523.0,2924991.0,2195165.0,260853.0,1568016.0,5774504.0
2018-06-12,1336136.0,4462774.0,3689445.0,32084694.0,3756390.0,5311815.0,3908467.0,9025162.0,2918488.0,989596.0,2100879.0,5622082.0,6701401.0,6395339.0,780993.0,4098851.0,7743820.0
2018-06-13,1244548.0,4468820.0,2350915.0,29850727.0,3118981.0,4237859.0,2780191.0,9051634.0,1932399.0,595326.0,1291964.0,4605204.0,5894409.0,4804425.0,510391.0,3075419.0,5765718.0
2018-06-14,1894134.0,4301821.0,2531559.0,57412997.0,3381834.0,2209662.0,3183521.0,9803928.0,2409888.0,603888.0,879277.0,6677752.0,5878964.0,5058499.0,642502.0,3419047.0,5120950.0
2018-06-15,1619546.0,9286509.0,4812131.0,78493414.0,4503083.0,8635508.0,7003764.0,14592197.0,8209803.0,1413072.0,2090271.0,11471892.0,10726248.0,11298906.0,1775266.0,5922177.0,10924566.0
2018-06-18,769522.0,3997259.0,1928915.0,42435080.0,2439841.0,4456469.0,2310548.0,11955748.0,2494938.0,569450.0,1382233.0,5013006.0,3862751.0,5621486.0,632710.0,2366307.0,6635673.0
2018-06-19,912822.0,5012141.0,2650187.0,38750210.0,2756015.0,3820616.0,3252715.0,16988807.0,2445990.0,1252482.0,2090615.0,6126274.0,5074237.0,6024999.0,1058500.0,3044721.0,9068288.0
2018-06-20,1434945.0,8121783.0,2295225.0,124013149.0,2461810.0,3556678.0,2826654.0,10256241.0,3071540.0,1245666.0,2321473.0,6457592.0,7674334.0,7896764.0,828455.0,4092599.0,7618676.0
2018-06-21,1560371.0,7451998.0,7129880.0,74378750.0,4218497.0,7542904.0,8049385.0,10545116.0,4359555.0,1258856.0,1916820.0,11059595.0,12889730.0,10924777.0,1680826.0,7428730.0,12339242.0
